,date,US Population,US Deaths,US DeathIncrease,US inICUCumulative,US inICUCurrently,US HospitalizedIncrease,US HospitalizedCurrently,US HospitalizedCumulative,US Negative,US NegativeIncrease,US OnVentilatorCumulative,US OnVentilatorCurrently,US Positive,US PositiveIncrease,US TotalTestResults,US TotalTestResultsIncrease,NC Population,NC death,NC DeathIncrease,NC HospitalizedCumulative,NC HospitalizedCurrently,NC HospitalizedIncrease,NC InIcuCumulative,NC InIcuCurrently,NC Negative,NC NegativeIncrease,NC OnVentilatorCumulative,NC OnVentilatorCurrently,NC Positive,NC PositiveIncrease,NC TotalTestResults,NC TotalTestResultsIncrease
382,2020-02-19,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,0,35,6,,,,,,,,,,,,,,,,
383,2020-02-18,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,0,29,0,,,,,,,,,,,,,,,,
384,2020-02-17,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,0,29,1,,,,,,,,,,,,,,,,
385,2020-02-16,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,0,28,2,,,,,,,,,,,,,,,,
386,2020-02-15,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,0,26,4,,,,,,,,,,,,,,,,
387,2020-02-14,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,1,22,0,,,,,,,,,,,,,,,,
388,2020-02-13,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,6.0,1,22,1,,,,,,,,,,,,,,,,
389,2020-02-12,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0,21,1,,,,,,,,,,,,,,,,
390,2020-02-11,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0,20,1,,,,,,,,,,,,,,,,
391,2020-02-10,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0,19,1,,,,,,,,,,,,,,,,
392,2020-02-09,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0,18,0,,,,,,,,,,,,,,,,
393,2020-02-08,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0,18,2,,,,,,,,,,,,,,,,
394,2020-02-07,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0,16,0,,,,,,,,,,,,,,,,
395,2020-02-06,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,2,16,1,,,,,,,,,,,,,,,,
396,2020-02-05,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,15,0,,,,,,,,,,,,,,,,
397,2020-02-04,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,15,4,,,,,,,,,,,,,,,,
398,2020-02-03,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,1,11,3,,,,,,,,,,,,,,,,
399,2020-02-02,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,8,0,,,,,,,,,,,,,,,,
400,2020-02-01,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,8,0,,,,,,,,,,,,,,,,
401,2020-01-31,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,8,3,,,,,,,,,,,,,,,,
402,2020-01-30,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,5,0,,,,,,,,,,,,,,,,
403,2020-01-29,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,5,2,,,,,,,,,,,,,,,,
404,2020-01-28,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,3,0,,,,,,,,,,,,,,,,
405,2020-01-27,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,3,1,,,,,,,,,,,,,,,,
406,2020-01-26,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,2,0,,,,,,,,,,,,,,,,
407,2020-01-25,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,2,0,,,,,,,,,,,,,,,,
408,2020-01-24,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,2,0,,,,,,,,,,,,,,,,
409,2020-01-23,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,2,1,,,,,,,,,,,,,,,,
410,2020-01-22,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,1,1,,,,,,,,,,,,,,,,
411,2020-01-21,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,1,0,0,,,,,,,,,,,,,,,,
412,2020-01-20,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,
413,2020-01-19,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,0,0,,,,,,,,,,,,,,,,
414,2020-01-18,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,
415,2020-01-17,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,
416,2020-01-16,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,
417,2020-01-15,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,
418,2020-01-14,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,
419,2020-01-13,331511512,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,
